added_rors	removed_rors	works_examples	OpenAlex Approve?
	05fe7ax82	W4392381878	Yes
	05fe7ax82	W4393205430	Yes
	05fe7ax82	W4393205430;W4390062603;W4396944064	Yes
	05fe7ax82	W4296935125	Yes
	05fe7ax82	W4296935125	Yes
	05fe7ax82	W4385939427	Yes
	05fe7ax82	W4387327364	Yes
	05fe7ax82	W4387327364	Yes
	05fe7ax82	W2888765795;W2795279841;W2804934215;W2766582923;W2805006212	Yes
	05fe7ax82	W2795279841;W2954316065	Yes
	05fe7ax82	W2795279841;W2798059875;W4290469801;W4287590612;W3134555403;W3134688740	Yes
	05fe7ax82	W2883168961;W2892022482	Yes
05deqk823	04w07sc25	W2793039052	Yes
	05fe7ax82	W2905744638	Yes
	04w07sc25	W2801199263	Yes
05deqk823	04w07sc25	W2795588954	Yes
	05fe7ax82	W4289886309	Yes
	05fe7ax82	W4289886309	Yes
	05fe7ax82	W3009684748;W3084052997;W3003568369;W4392381878	Yes
	05fe7ax82	W3010297716	Yes
	05fe7ax82	W3049217429;W2991410904;W3003726850;W4393205430	Yes
	05fe7ax82	W2902904566	Yes
	05fe7ax82	W2990417245	Yes
	05fe7ax82	W2964856029	Yes
	04w07sc25	W2997936937	Yes
	05fe7ax82	W3080582219	Yes
	05fe7ax82	W3093323349	Yes
	05fe7ax82	W4206860746;W4293678083	Yes
	05fe7ax82	W4392381878	Yes
	05fe7ax82	W4288358359	Yes
	05fe7ax82	W4393205430	Yes
01pd2sz18	01e7wth34;05fe7ax82	W4288574560	Yes
	05fe7ax82	W3045574834	Yes
	05fe7ax82	W3039781576	Yes
	05fe7ax82	W3002120261	Yes
01nfvkq89	04w07sc25	W3127429124	Yes
	04w07sc25	W3031490876	Yes
	05fe7ax82	W3213920609	Yes
	04w07sc25	W3201529560;W4205388138;W4212877740	No
	05fe7ax82	W3206251358	Yes
	05fe7ax82	W3213895109	Yes
	05fe7ax82	W4285486774	Yes
	05fe7ax82	W4286965379	Yes
	05fe7ax82	W4286965379;W4312002885	Yes
	05fe7ax82	W4392631038	Yes
	05fe7ax82	W4288034192	Yes
	05fe7ax82	W4288034192	Yes
	05fe7ax82	W4303959133	Yes
	033x0mt18	W4383069928	Yes
	033x0mt18	W4391799402	Yes
	033x0mt18	W4391799402	Yes
	033x0mt18	W2795357019;W4298049083;W3184221410	Yes
	033x0mt18	W2795357019;W3127972016;W4298049083;W3184221410	Yes
	033x0mt18	W2789442591	Yes
	033x0mt18	W2888129044	Yes
051escj72	033x0mt18	W2958339332	No
	033x0mt18	W2908081223;W2906760713;W2805895593;W4297917969	Yes
	017d9yp59	W2792652527	Yes
01sjmsj73	026tc4g97	W4289671093;W2906139684;W2941853609;W3012574680;W4206845238;W4206861379;W4289670723;W4289760564;W2965260181;W4206887181	No
	033x0mt18	W2898407773;W2902390056;W4206862876;W4213470323;W4289366510;W4289366616;W4289366705;W4290831396;W4292079161;W4297913959	Yes
	033x0mt18	W2917166263	Yes
00b80ez59	033x0mt18	W2897555366	Yes
00b80ez59		W2966835306	Yes
00b80ez59		W2898585743	Yes
	033x0mt18	W3032382912	Yes
	033x0mt18	W3019427868	Yes
00b80ez59		W3037518971	Yes
	049q30t56	W3000248568	Yes
	033x0mt18	W3004801426	Yes
	033x0mt18	W3098107425	Yes
	033x0mt18	W4293172727	Yes
	033x0mt18	W4393350050	Yes
01gyxrk03	04n8sc212	W4319319938;W4392881457;W4392302693	Yes
032v67m28		W4390414031	Yes
032v67m28		W4390414031;W4391116822;W4391300380	Yes
01gyxrk03;032v67m28	02hr3zx73	W4390659878	No
032v67m28		W4389514011	Yes
032v67m28		W4389514011	Yes
032v67m28		W4389514011	Yes
032v67m28		W4386189993	Yes
032v67m28		W4388740747	Yes
032v67m28		W4389581131	Yes
032v67m28		W4389581131	Yes
032v67m28		W4396237930	Yes
032v67m28		W4396237930	Yes
032v67m28		W4387953751	Yes
032v67m28		W4387953751	Yes
032v67m28		W4388965346;W4391930580	Yes
032v67m28	033ebya06	W4390920365	Yes
032v67m28		W4390585604	Yes
032v67m28	01gyxrk03	W4391705197	No
032v67m28	02hr3zx73	W4398174071	No
01gyxrk03;032v67m28	02hr3zx73	W4391061500;W4391404364	No
032v67m28		W4393030078	Yes
032v67m28	00bmzhb16;00afp2z80	W4396217759	No
032v67m28		W4398137486	Yes
032v67m28		W4396217759	Yes
032v67m28		W4396217759	Yes
032v67m28		W4392039092	Yes
032v67m28		W4392193700	Yes
032v67m28		W4392193700	Yes
032v67m28		W4392764895	Yes
032v67m28		W4392039092	Yes
032v67m28		W4391102295	Yes
032v67m28		W4391277608	Yes
032v67m28		W4395021565	Yes
032v67m28	05hy3tk52	W4395021565;W4398793615;W4396721363;W4392504410	Yes
01gyxrk03;032v67m28	02hr3zx73	W4392662656	No
032v67m28		W4395021565	Yes
032v67m28		W4395021565	Yes
01gyxrk03;032v67m28	02hr3zx73	W4394014912	No
01gyxrk03;032v67m28	02hr3zx73	W4394014912	No
032v67m28	02hr3zx73	W4396521348	No
01gje7n16		W4396957807	Yes
01gyxrk03	04zaaa143	W4391417068	No
02m9cs548		W4393991107	Yes
032v67m28	02hr3zx73	W4396625233	Unsure
01gyxrk03		W4392126444	Yes
01gyxrk03		W4392126444	Yes
04smxbm79		W4390604043	Yes
01gyxrk03	012hpz460	W4388883785;W4387722505	Yes
01gyxrk03		W4394603734	Yes
01gyxrk03		W4394686711	Yes
01gyxrk03		W4391896254	Yes
01gyxrk03		W4391896254	Yes
01gyxrk03		W4392126444	Yes
01gyxrk03		W4398183298	Yes
01gyxrk03;05wy89733		W4388845494;W4391940415	No
01gyxrk03;05wy89733	023wnz719	W4388965250	No
01gyxrk03;010567a58		W4388948446;W4388948317	No
01gyxrk03;010567a58		W4391911528	No
010567a58		W4395000660;W4395024175;W4395016428	No
01gyxrk03;010567a58		W4390695521	No
01gyxrk03		W4392859994	Yes
01gyxrk03		W4390790890	Yes
010567a58		W4392561340	No
010567a58		W4386969508	No
010567a58		W4393189233	No
010567a58		W4393189233	No
010567a58		W4393250773	No
010567a58		W4394723250	No
010567a58		W4387737026	No
010567a58		W4398234147	No
010567a58		W4398235215	No
010567a58		W4398235215	No
01gyxrk03		W4398234938	Yes
01gyxrk03		W4398234938	Yes
010567a58		W4398234099	No
010567a58		W4392149079	No
01gyxrk03		W4386866132	No
010567a58		W4392247501	No
010567a58		W4393011006	No
010567a58		W4394920252;W4394963977	No
	018pp1107	W4362705033	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4389339343;W4377289505;W4388500177	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4328022229	Yes
	018pp1107	W4382059278	Yes
	018pp1107	W4387823882	Yes
	018pp1107	W4387823882	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4386541999	Yes
	018pp1107	W4385989946	Yes
	018pp1107	W4385989946	Yes
	018pp1107	W4384116136	Yes
	018pp1107	W4391157213	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4328022229	Yes
	018pp1107	W4383892441	Yes
	018pp1107	W4377021472;W4386752429	Yes
	018pp1107	W4390016856	Yes
	018pp1107	W4384116136	Yes
	018pp1107	W4391157213	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4328022229	Yes
	018pp1107	W4385980757	Yes
	018pp1107	W4386541999	Yes
	018pp1107	W4385989946	Yes
	018pp1107	W4385989946	Yes
	018pp1107	W4384116136	Yes
	018pp1107	W4362518867;W4362519329;W4382751076	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4389339343;W4377289505;W4388500177	Yes
	018pp1107	W4328022229	Yes
	018pp1107	W4382059278	Yes
	018pp1107	W4390016856	Yes
	018pp1107	W4361204850	Yes
	018pp1107	W4387823882	Yes
	018pp1107	W4387823882	Yes
	018pp1107	W4291109719	Yes
	018pp1107	W4376639890	Yes
	018pp1107	W4376647783	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4362705033	Yes
	018pp1107	W4389339343;W4377289505;W4388500177	Yes
	018pp1107	W4377289505	Yes
	018pp1107	W4327703597	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4379387020	Yes
	018pp1107	W4328022229	Yes
	018pp1107	W4385980757	Yes
	018pp1107	W4382059278	Yes
	018pp1107	W4387915702	Yes
	018pp1107	W4387915702	Yes
	018pp1107	W4387915702	Yes
	018pp1107	W4318752377	Yes
	018pp1107	W4390016856	Yes
	018pp1107	W4361204850	Yes
	018pp1107	W4386541999	Yes
	018pp1107	W4387823882	Yes
	018pp1107	W4387823882	Yes
	018pp1107	W4291109719	Yes
04nwg1t42	00hx6zz33	W4385549316	Yes
04nwg1t42		W4322746683	Yes
04nwg1t42		W4388713376	Yes
		W4381617340	No
04nwg1t42		W4387394438	Yes
04nwg1t42		W4388162549	Yes
04nwg1t42		W4388162549	Yes
04nwg1t42		W4379114118	Yes
04nwg1t42		W4386861859	Yes
04nwg1t42		W4389086572	Yes
04nwg1t42		W4379649236	Yes
00ftatp57		W4319592049;W4382866992	Yes
	03rnk6m14	W4382726707;W4322626841;W4389228800	Yes
00ftatp57		W4362637302;W4365459232	Yes
03mwypp50	03ym6b665	W4392012537	Yes
	03mwypp50	W4389616018	Yes
	03mwypp50;00jy9e726	W4319082395;W4327934576	Yes
	03mwypp50	W4383956641	Yes
	03mwypp50	W4318976590	Yes
	03mwypp50	W4321493485	Yes
	03mwypp50	W4324360809	Yes
	03mwypp50	W4361027587;W4361027976	Yes
	03mwypp50	W4387693032;W4387693034;W4387693035	Yes
	03mwypp50	W4387783059	Yes
	03mwypp50	W4390810521;W4390810546;W4390885321;W4390950764	Yes
	03mwypp50	W4390896778	Yes
	03mwypp50	W4391755150	Yes
	03mwypp50	W4391917441	Yes
	03mwypp50	W4393301663	Yes
03wb8xz10		W4308903341	Yes
03wb8xz10		W4200630505;W4385748889;W4376879122;W4386738377;W4386700225	Yes
03wb8xz10		W4306763126;W4384008969	Yes
03wb8xz10		W4283748777;W4327756545;W4386970893;W4389685683	Yes
03wb8xz10		W4387481019;W4313479690	Yes
03wb8xz10		W4313397958;W4319761617;W4387821781	Yes
03wb8xz10	03az79194	W4322012071;W4378979397;W4388273570	Yes
03wb8xz10		W4315646032;W4384990126;W4388844797	Yes
03wb8xz10		W4381480224;W4387214665	Yes
03wb8xz10		W3185187134;W4383226803	Yes
03wb8xz10		W4378979397;W4389479402;W4388444720	Yes
03wb8xz10	03az79194	W4378979397;W4386637331;W4388025607;W4393248434;W4393248424;W4396881400;W4384296708	Yes
03wb8xz10		W4385329453;W4382491292;W4322006236	Yes
03wb8xz10	03w007e62	W4382630617;W4380985799	Yes
03wb8xz10		W4382630617;W4380985799	Yes
03wb8xz10		W4379801307;W4385634043	Yes
03wb8xz10		W4378908833;W4322580706	Yes
03wb8xz10		W4318616179;W4318616177	Yes
03wb8xz10		W4385896526;W4318428660	Yes
03wb8xz10	01866as23	W4379800758;W4322005142;W4368318237;W4367846609	Yes
03wb8xz10		W4393616608;W4393659040	Yes
03wb8xz10		W4367860144;W4379977598	Yes
03wb8xz10		W4360866234;W4388568819	Yes
03wb8xz10	04bs0e027	W4391980046;W4321322944;W4379106855;W4327724454;W4225597358	Yes
03wb8xz10		W4391670099;W4391556988;W4390353387	Yes
03wb8xz10	04bs0e027	W4321322944;W4379106855	Yes
03wb8xz10	00zd3hh13	W4392288203;W4392146957	Yes
03wb8xz10		W4387571982;W4389337938	Yes
03wb8xz10		W4387738099;W4322006109;W4321482167	Yes
03wb8xz10	04kwqat20	W4389140713;W4389142172;W4389140553;W4389140593	Yes
03wb8xz10		W4366958347;W4390074719	Yes
03wb8xz10		W4387914594;W4388903938	Yes
03wb8xz10		W4393807826;W4393434009;W4393882354	Yes
03wb8xz10		W4386729427;W4366175302;W4385646305	Yes
03wb8xz10		W4377989825;W4385781811	Yes
03wb8xz10	05jxfge78	W4391010666;W4391461371;W4391461393	Yes
03wb8xz10	04bs0e027	W4323287176;W4380904093	Yes
03wb8xz10		W4387039484;W4398230887	Yes
03wb8xz10		W4365151240;W4295632961	Yes
03wb8xz10	03jv6w209	W4394704248;W4384787056	Yes
02a9mrq41		W2807825661	Yes
02a9mrq41		W2807825661	Yes
02a9mrq41		W2807825661	Yes
01gyxrk03		W2917248053	Yes
05ewvzm89		W2901813743	No
010567a58		W4398234147	No
010567a58		W4398235215	No
010567a58		W4398235215	No
01gyxrk03		W4398234938	Yes
01gyxrk03		W4398234938	Yes
010567a58		W4392149079	No
010567a58		W4398234099;W4394920252;W4394963977	No
01gyxrk03		W4386866132	No
010567a58		W4392247501	No
010567a58		W4393011006	No
02a9mrq41		W4394894155	Yes
02a9mrq41		W4394894155	Yes
02a9mrq41		W4394894155;W4391850634	Yes
02a9mrq41		W4394894155	Yes
02a9mrq41		W4394894155	Yes
02a9mrq41		W4394894155	Yes
02a9mrq41		W4394894155;W4399097437	Yes
02a9mrq41		W4390584433	Yes
02a9mrq41		W4393188618	Yes
02a9mrq41		W4393188618	Yes
02a9mrq41		W4392973300	Yes
01c62av11		W4393342301	Yes
01c62av11		W4396643844	Yes
010567a58		W4393852482	No
01gyxrk03	01sjmsj73	W4390671016	No
01gyxrk03	01sjmsj73	W4390671016	No
01gyxrk03	01sjmsj73	W4390671016	No
	01sjmsj73	W4399070103	Yes
	01sjmsj73	W4391755812	Yes
	01sjmsj73	W4391057805	Yes
	01sjmsj73	W4391057805	Yes
	01sjmsj73	W4385989350	Yes
01gyxrk03;010567a58	02kzqn938	W4396638512	No
	01sjmsj73	W4394988812	Yes
	01sjmsj73	W4399063238	Yes
	027xpc035;01sjmsj73	W4393319591	Yes
	027xpc035;01sjmsj73	W4393319591	Yes
	01sjmsj73	W4391055201	Yes
	01gqqqf26;01sjmsj73	W4392983451	Yes
	01sjmsj73	W4390116618	Yes
	01sjmsj73	W4393950629	Yes
01gyxrk03		W4391337536	Yes
01gyxrk03;010567a58		W4396499048	No
01gyxrk03		W4389442180	Yes
01gyxrk03		W4389442180	Yes
010567a58		W4391841983	No
010567a58		W4392294335	No
01gyxrk03		W2808308286	No
01gyxrk03		W2899931493	No
01gyxrk03		W2918012730	No
01gyxrk03		W2805882400	Yes
01gyxrk03		W3126794320	No
01gyxrk03		W2806810660	Yes
01gyxrk03		W2971916958;W3029687059	Yes
01gyxrk03		W3135042903	Yes
01gyxrk03	010567a58	W2920994823;W2912478179	No
01gyxrk03		W3096629960	No
01gyxrk03		W3005683372	Yes
01gyxrk03		W3040866060	Yes
01gyxrk03		W4200383424	No
01gyxrk03		W4200383424	No
01gyxrk03		W4206562575	No
01gyxrk03		W4288069505	No
01gyxrk03		W4387386843	No
01gyxrk03		W4320352046	No
01gyxrk03		W4377965788	Yes
01gyxrk03		W4396507384	No
01gyxrk03		W4396507384	No
00rxdng69	01gyxrk03	W2899819004;W2806521093;W3205432102;W4311623044;W4366504594;W4366515984	Yes
00rxdng69	01gyxrk03	W2803645203	Yes
00rxdng69	01gyxrk03	W2904975744	Yes
00rxdng69	01gyxrk03	W2801268351	Yes
00rxdng69	043a21x04	W4245032476	Yes
00rxdng69	01gyxrk03	W4298221331	No
00rxdng69		W4238778393	Yes
00rxdng69	01gyxrk03	W4232867762	No
00rxdng69	01gyxrk03	W2892243169	No
00rxdng69	01gyxrk03	W3136769436;W2944987326;W4393284654;W4389627767;W2898675558;W2993212073;W4393201820;W4393201851;W3091169131;W3094611180	No
00rxdng69	01gyxrk03	W2923079081	No
00rxdng69	01gyxrk03	W2789856489	No
00rxdng69	043a21x04	W2990903146	Yes
00rxdng69	01gyxrk03	W2800122743	No
00rxdng69	01gyxrk03	W3161640244	No
00rxdng69	01gyxrk03	W4248203644	No
00rxdng69		W4249942053	No
00rxdng69		W4249942053	No
00rxdng69		W4249942053	No
00rxdng69		W2890524130	Yes
00rxdng69		W2996423235	Yes
00rxdng69	01gyxrk03	W4397290305;W4397288851;W4397288853;W4397288860;W4397289705	No
00rxdng69	01gyxrk03	W4393197983;W4393367610	No
00rxdng69	01gyxrk03	W2805607127	No
00rxdng69	01gyxrk03	W4300093273	No
00rxdng69		W2973207819	Yes
00rxdng69	01gyxrk03	W2979648332	No
00rxdng69		W2989923432	Yes
00rxdng69	01gyxrk03	W2994456938	No
00rxdng69	01gyxrk03	W3092923192;W3157993997	No
00rxdng69		W2913691559	Yes
00rxdng69	01gyxrk03	W2952860434	No
00rxdng69	01gyxrk03	W3137220067	No
00rxdng69	01gyxrk03	W2996317733;W3034735180	No
00rxdng69	01gyxrk03	W3041010883	No
00rxdng69	01gyxrk03	W2989825195	No
00rxdng69		W3135899765	Yes
00rxdng69	01gyxrk03	W2944792985	No
00rxdng69	01gyxrk03	W2936347391	No
00rxdng69		W3023350058	Yes
01gyxrk03		W2979580853	No
01gyxrk03		W4295227039	Yes
01gyxrk03		W4295227039	Yes
01gyxrk03	04bsn3y16	W4212942643	No
01gyxrk03		W4323321590	Yes
01gyxrk03		W2809907246	Yes
01gyxrk03	02feahw73	W3113050739	Unsure
01gyxrk03	05phyf558	W3197365580	Yes
01gyxrk03		W3209954078	Yes
01gyxrk03	02d9dg697	W3214371816	No
01gyxrk03		W4309685126	Yes
01gyxrk03		W3175151477	Unsure
01gyxrk03		W4390786224;W4319323160;W4206866174;W4298292086;W4289115823;W2892702165;W4298275712;W4391273865;W4290379528	Yes
01gyxrk03	01a8ajp46	W4388035859;W4388316475	No
01gyxrk03	05588ks88	W4392119807;W4390868663;W4391989311	Yes
01gyxrk03		W4390786224;W2892702165;W4289115823;W4319323160;W4391295168;W4391295866;W2906073559;W4289115667;W2888339283	Yes
01gyxrk03	01a8ajp46	W4388035859;W4388316475	No
01gyxrk03	05588ks88	W4392119807;W4391989311;W4390868663	Yes
	00mpxgs49	W2886772602	Yes
	00mpxgs49	W2788868694	Yes
01gyxrk03		W2802963934	Yes
01gyxrk03	00mpxgs49	W2911046930	Yes
	00mpxgs49	W4386654484	Yes
	00mpxgs49	W3029559193	Yes
01gyxrk03	00mpxgs49	W2990218522	Yes
01gyxrk03	00mpxgs49	W2989641098	Yes
	00mpxgs49	W2897711545	Yes
01gyxrk03		W2991826309;W2992467927;W4241214966	Yes
	01rje3r53	W3200521694	Yes
01gyxrk03		W3164224644	Yes
	00mpxgs49	W4283767843	Yes
	00mpxgs49	W4210867043	Yes
	00mpxgs49	W4206661786	Yes
01gyxrk03		W4367056010;W4367843653	Yes
	00mpxgs49	W4389736957	Yes
	00mpxgs49	W2886772602	Yes
01gyxrk03		W4290074101;W2897391914;W4290658105;W4384839707;W2790795620;W4311872007	Yes
	00mpxgs49	W2788868694	Yes
01gyxrk03		W2802963934	Yes
	00mpxgs49	W2895627010	Yes
	00mpxgs49	W2791432750	Yes
	00mpxgs49	W3029559193	Yes
01gyxrk03	00mpxgs49	W2990218522	Yes
01gyxrk03	00mpxgs49	W2989641098	Yes
01gyxrk03		W4307864422;W4285783423;W4307921673	Yes
01gyxrk03		W4237086499	Yes
	00mpxgs49	W3040026719	Yes
01gyxrk03		W4287967962	Yes
01gyxrk03	01dd1x730	W4391155591;W4390853575;W4391155593;W4391155589;W4390785075	Yes
01gyxrk03		W3164224644	Yes
	00mpxgs49	W4210867043	Yes
01gyxrk03	022y5bk62	W4281750693	Yes
	00mpxgs49	W4206661786	Yes
01gyxrk03		W4392091796;W4392091797;W4392844519	Yes
01gyxrk03		W4388812782	Yes
01gyxrk03	020cdve92	W4390865778;W4299707767;W4307023508;W4391558529;W4391899849;W4298442583;W4391762410;W4309975058;W4391949339;W4390865871	Yes
01gyxrk03	020cdve92	W3158027201	Yes
01gyxrk03	020cdve92	W3092080845;W4385955966;W4286619549;W4385945861;W4385945998	Yes
01gyxrk03	020cdve92	W3201874377	Yes
01gyxrk03	020cdve92	W4385675510	Yes
	020cdve92	W4391920057;W4391939875	Yes
01gyxrk03	020cdve92;025bzyx94	W4391555495;W4391555494;W4391526101	No
01gyxrk03	020cdve92	W4391298669	Yes
01gyxrk03	03swz6y49;020cdve92	W4391295955	Yes
01gyxrk03		W2800629502	No
01gyxrk03		W2805082254;W4390866548;W4393107929;W4390868463;W3162427642;W4390864972;W4392259656;W4390853555;W4386941554	Yes
01gyxrk03		W4302599014	No
01gyxrk03		W4285771595	Yes
01gyxrk03		W2947216084	No
01gyxrk03	002v3cy83	W4285711886;W4287917007	No
	059kfmf89	W3138410305	Yes
01gyxrk03		W4388844404;W4388786877;W4388786878;W4388786874;W4390857544	Yes
01gyxrk03		W4391075834	Yes
01gyxrk03		W4389034824;W4389034825;W4387963227;W4387420199	Yes
01gyxrk03		W2800629502	No
01gyxrk03		W2805082254;W4390866548;W4393107929;W4390868463;W4386941554;W4387103004;W4393107866;W4390928233;W4390864972	Yes
01gyxrk03		W4302599014	No
01gyxrk03		W4285771595	No
01gyxrk03		W2947216084	No
01gyxrk03		W4285711886;W4287917007	Yes
	059kfmf89	W3138410305	Yes
01gyxrk03		W4388786877;W4388844404;W4388786878;W4388786874;W4390857544	Yes
01gyxrk03		W4391075834	Yes
01gyxrk03		W4308529579	Yes
01gyxrk03		W4389034824;W4389034825;W4387963227;W4387420199	Yes
01gyxrk03		W4389400143	Yes
01gyxrk03		W2976408969	Yes
01gyxrk03		W3206846246	No
01gyxrk03		W4323309373	Yes
01gyxrk03		W4381195133	Yes
01gyxrk03	04wz9m339	W4296752468;W4206891415;W4299652725;W4309851885;W4311372599;W4391290946;W4392899933;W2885118809;W4290553826	Yes
01gyxrk03	04wz9m339	W4310983057;W4310982997;W4310983056;W4310983037	Yes
	04wz9m339	W4290779270;W4300924743;W4289780968;W4391292184;W4391292181;W4388983984;W4388953306;W4390897053	Yes
01gyxrk03	04wz9m339	W4390899785;W4390927881;W4310371949	Yes
01gyxrk03	04wz9m339	W4389062346;W4389062348;W4388953113;W4388983984	Yes
01gyxrk03		W2976408969	Yes
01gyxrk03		W4391504682;W4391459978	Yes
01gyxrk03		W3093930065;W4286861723	Yes
01gyxrk03		W4307523428	Yes
01gyxrk03	04wz9m339	W4390855220	Yes
01gyxrk03	04wz9m339	W4392636077;W4387763522	Yes
01gyxrk03	04b0z7q78	W4385347427	No
01gyxrk03	04wz9m339;02fzvr850	W4388718227	Yes
01gyxrk03		W4323309373	Yes
01gyxrk03	04wz9m339;04c8y8w58	W4319663364	Yes
01gyxrk03		W4381195133	Yes
01gyxrk03		W4394690646	No
01gyxrk03		W2899931493	No
01gyxrk03		W3126794320	No
01gyxrk03		W4306830595;W4390895244	Yes
01gyxrk03		W4287409593;W3202352432;W3200833536;W3162217334;W4306866605;W4366783928;W4307197169	Yes
01gyxrk03	04abkkz03	W2982487346	No
01gyxrk03		W3200833536	Yes
01gyxrk03		W4307197357;W4307197538;W4303574811;W4307197397;W4307197513;W4307197566	Yes
01gyxrk03	02cyaqf66	W4226389424	No
01gyxrk03		W4321261209	Yes
01gyxrk03		W4376503299;W4376503300	Yes
01gyxrk03		W4394690646	No
032v67m28		W3027304222;W2969692068;W3111577489	Yes
032v67m28		W3047425231;W3041860266;W3095507500	Yes
032v67m28	02hr3zx73	W3041860266;W3030564857	No
032v67m28		W3115581497;W3044880288;W4395476127;W4394974239;W3133703366;W3119546054;W3134030916;W4321524615	Yes
032v67m28		W3115581497;W4394974596;W4394974114;W4394974693;W4382536217;W4394974143;W4398190637;W4396763558;W4394947678	Yes
032v67m28		W3115581497;W4394866731;W4304606430;W4288730540;W4382536217	Yes
032v67m28		W3113897274;W3105367071;W3134030916;W4304606430;W4387229916	Yes
032v67m28		W3087838754;W4295850111	Yes
032v67m28		W3008622023;W3092171643;W4280585770;W4210243297;W4295599276;W4296621563;W4385324722	Yes
032v67m28		W3105497026;W3107197067	Yes
032v67m28		W3017490302;W4383879157	Yes
032v67m28		W3021823673;W3044545125	Yes
032v67m28		W3015434736;W4393322637	Yes
032v67m28		W3042986714;W4237897987	Yes
032v67m28		W3010457198;W4389581131	Yes
032v67m28		W3003209242;W4229041465	Yes
032v67m28		W4362508037;W4389216978	Yes
032v67m28		W4394904777;W4394904788	Yes
032v67m28		W4394947394;W4394974531;W4394974529;W4394974098	Yes
032v67m28		W4394974516;W4394974511	Yes
032v67m28		W4220855533;W4281261007	Yes
032v67m28		W3096819543;W3097533110;W4293232555;W4313528521;W4385155016	Yes
032v67m28		W4288435851;W4304606430	Yes
032v67m28		W3033632515;W4307154475;W4399270828;W4386068438;W4399270826	Yes
032v67m28		W4399270349;W4378171923	Yes
032v67m28		W3210765953;W4205981131;W4210392222;W4387953751	Yes
032v67m28		W3097533110;W4307154475;W4386068438;W4387819501;W4399270843;W4399270839	Yes
032v67m28		W3157638887;W3091510068	Yes
032v67m28		W3126198598;W4304890719;W4303684200	Yes
032v67m28		W4307906043;W4296905778;W4297537411	Yes
032v67m28		W3204960245;W4381679691	Yes
032v67m28		W3164258610;W4294712950;W4289774810	Yes
032v67m28		W3150576675;W4200143005;W4210352552;W4206268798	Yes
032v67m28		W3193883937;W4391980221;W4313398951	Yes
032v67m28		W4220788579;W4309408751	Yes
032v67m28		W3217022887;W3207858723	Yes
032v67m28		W4394974549;W4394974548;W4394947383;W4394947506;W4395021275;W4394974554;W4394974112	Yes
032v67m28		W4394866731;W4288730540	Yes
032v67m28		W3126814259;W4241023635	Yes
032v67m28		W4394974286;W4394974318;W4394974323;W4394974298;W4394974302;W4394862778;W4394974289;W4394974294	Yes
02bhp7a56		W4212935973	Yes
02bhp7a56		W4382283503	Yes
02bhp7a56		W4312085161	Yes
02bhp7a56		W4387552013	Yes
01gje7n16		W2797253136	Yes
01gje7n16		W4206432744	Yes
01gje7n16		W4389921341	Yes
01gje7n16		W4387878957	Yes
01gje7n16		W4396957807	Yes
01gje7n16		W4391782363	Yes
01gyxrk03	04zaaa143	W2760250708;W2753448892;W3103504995;W2794000437;W2625135469;W2767366570	Yes
01gyxrk03	04zaaa143	W2767366570	No
01gyxrk03	04zaaa143	W3098228108;W2792414157;W3024943903;W4200249296	Yes
01gyxrk03	04zaaa143	W2792039846	Yes
01gyxrk03	04zaaa143	W2792414157	Yes
01gyxrk03	04zaaa143	W2789782450	Yes
01gyxrk03	04zaaa143	W3031396847	Yes
01gyxrk03	04zaaa143	W2976911418	Yes
01gyxrk03	04zaaa143	W3175983737;W3215755522;W4295021251;W4296586047;W4379649905;W4383476704	Yes
01gyxrk03	04zaaa143	W3175983737	Yes
